id:ID,Content,Time,:LABEL
5597,"Visited with some outstanding veterans at Hope Alzheimer’s Center in Cranston today. I salute our veterans, their caregivers, and everyone who helps support people with Alzheimer’s disease and other forms of dementia. https://t.co/hCqqTaLImu",2022-11-10 21:35:30+00:00,Tweet
5598,"RT @Gordonschool: Does your Congressman have a sense of humor?

The fifth and sixth grade newspaper team found out. 

Read on at https://t.…",2022-11-10 20:55:52+00:00,Tweet
5599,"The Military Resource Center at @RICNews helps @StudentVets achieve their personal, professional, &amp; academic goals w/ personalized support. 

Today I joined their Veterans Day celebration, honoring past &amp; present student veterans at RIC. https://t.co/EU4k76UaYa",2022-11-10 19:20:22+00:00,Tweet
5600,Every day @VAProvidence staff go above &amp; beyond to serve and care for our veterans; providing patient-centered care and support. We are grateful for their dedicated service to our veterans. https://t.co/CHcHMEV6PL,2022-11-10 17:14:29+00:00,Tweet
5601,"Each election is a chance to celebrate &amp; recognize the historic importance &amp; achievements of our democratic process, which must never be taken for granted. Kudos to voters, @RISecState @RI_BOE, poll workers &amp; city/town clerks for upholding election integrity &amp; counting every vote",2022-11-09 16:51:48+00:00,Tweet
5602,"Congrats to all the candidates for local, state, &amp; federal office who offered voters a choice &amp; ran a hard race. I hope those with a public servant’s heart will find ways to serve as we all strive together to make RI a better place.",2022-11-09 16:25:02+00:00,Tweet
5603,"Today is #ElectionDay &amp; voters will decide local, state &amp; federal representation &amp; ballot issues. A big thank you to the poll workers who serve the public good, count every vote, &amp; make our democracy work. Regardless of who you vote for, please be sure to thank your poll workers. https://t.co/ay1cgd9dXF",2022-11-08 21:10:18+00:00,Tweet
5604,"Service to others is a noble calling. I have deep respect and reverence for those who serve and I’m determined to expand opportunities for young people to serve and uplift their communities.
https://t.co/6sRGs2zNQP",2022-11-07 22:21:36+00:00,Tweet
5605,RT @ProjectGoalRI: It’s happening!! Get ready 5th graders!! Project GOAL is expanding to Providence at the Alfred Lima School!  Many thanks…,2022-11-07 22:13:39+00:00,Tweet
5606,"Election Day is tomorrow &amp; I urge every registered voter to make their voice heard. Learn more &amp; be a voter!
https://t.co/g6yEzup3Jl",2022-11-07 21:21:25+00:00,Tweet
5607,Teaming up w/ @RIFoundation @Jorge_Elorza @SenWhitehouse to deliver funding to help @RIBBABIZ assist more aspiring Black entrepreneurs w/ sustainably growing their businesses &amp; strengthening RI’s economy. https://t.co/Nm2Eon96dX,2022-11-07 17:20:10+00:00,Tweet
5608,"Open enrollment for @HealthSourceRI kicked off this week, &amp; thanks to American Rescue Plan Act and the Inflation Reduction Act, RIers can save big. Health care is essential &amp; I’ll continue working to pass laws that make it more affordable. https://t.co/4dkhU4pdQY",2022-11-06 15:47:41+00:00,Tweet
5609,"In World War II, Harry Olsen was a Merchant Marine in the Atlantic Theater &amp; at 97, he stays active in his community as a member of Warwick’s @SSHSA.
 
Honored to join Harry as he received his Congressional Gold Medal &amp; Senate Citation in recognition of his service to our nation. https://t.co/8vf8vkXgyh",2022-11-05 23:04:56+00:00,Tweet
5610,Proud to join @WaterFireProv for their annual salute to our veterans. Thank you to all those who were able to attend &amp; to all of our RI veterans – we are all forever grateful for your service &amp; sacrifice. https://t.co/8hP6zIuIZQ,2022-11-05 22:26:58+00:00,Tweet
5611,My methane fee got in the IRA; EPA just launched its methane rule (with embedded carbon price—hurray); next we need a major methane detection/enforcement task force.  https://t.co/RWa4PNme41,2022-11-12 17:09:23+00:00,Tweet
5612,FedSoc justices come to FedSoc like high school football teams come to pep rallies — may be a lot of things but not judicial. https://t.co/gTAL6KIWpM,2022-11-12 14:58:48+00:00,Tweet
5613,Being a Trump lawyer is a potentially expensive decision — not career-enhancing. https://t.co/AZ8ULKirgD,2022-11-12 14:33:59+00:00,Tweet
5614,.@SenatorCardin and @SpeakerPelosi confer waiting for POTUS remarks. https://t.co/HFiJgmY42Q,2022-11-12 14:28:36+00:00,Tweet
5615,"🎂 Happy Birthday, @SenJackReed! 🎂",2022-11-12 14:04:12+00:00,Tweet
5616,"CLIMATE GEEK ALERT: Deep within, the Biden methane reg effects a “social cost of carbon” at $120/ton. Bravo! If broadly applied, this is huge. https://t.co/yWQfsbDXO0",2022-11-11 21:57:49+00:00,Tweet
5617,AKA how the Court dumbs judicial independence and integrity down.,2022-11-11 21:12:01+00:00,Tweet
5618,I’m sure they were just there to call balls and strikes. https://t.co/hPIiLPGb1W,2022-11-11 21:10:42+00:00,Tweet
5619,"RT @SpeakerPelosi: Together, President Biden and the Democratic Congress have enacted the largest climate investment in our nation's histor…",2022-11-11 19:46:56+00:00,Tweet
5620,.@POTUS addresses COP on a  v e r y  big stage. https://t.co/xhY8cvqXdW,2022-11-11 18:51:19+00:00,Tweet
5621,"At #COP27 w @SenatorCardin and @SenMarkey, highlighting US actions to address the climate emergency and calling for accelerated efforts at home and abroad to address the climate crisis. https://t.co/QzpsMUu8DX",2022-11-11 17:27:36+00:00,Tweet
5622,I’m sure they’re here to help. https://t.co/34KmlwKFcK,2022-11-11 16:51:09+00:00,Tweet
5623,"With the passage of the PACT Act this year, we took a big step to ensure our veterans get the high-quality care and benefits they have earned. Vets and their families can learn more about the PACT Act here: https://t.co/uBdVAdeOU2",2022-11-11 16:19:50+00:00,Tweet
5624,"This and every Veterans Day, we honor those who’ve sacrificed so much to serve our country and protect our freedom. Thank you for your service. https://t.co/iW5CJ9URT5",2022-11-11 16:18:30+00:00,Tweet
5625,"Telltale:  “taking Roe off the table clears the way for other agenda items.”   Really?  “Agenda”?  “Agenda items”?  Since when are courts supposed to have — or care about — “agenda items”?  Once again, the quiet part is said out loud.  https://t.co/1i2vTeqTWU",2022-11-10 21:37:29+00:00,Tweet
5626,Slava Ukraini!  But watch for tricks and traps . . . https://t.co/NPMwbEMQGZ,2022-11-10 19:34:54+00:00,Tweet
5627,"Thanks @ProvidenceRIPD Deputy Chief Tom Verdi for 35 years of dedicated service to the residents of our capital city. A recipient of the national Top Cops award, Tom has served Providence with honor and distinction. Best of luck in this next chapter! https://t.co/evxPiNM79D",2022-11-10 19:21:44+00:00,Tweet
5628,"Carbon pricing is the “conservative” solution per Milton Friedman and others, and it is the one that can put us on a pathway to safety, but Republicans won’t go there because it actually works so their fossil fuel donors won’t let them. https://t.co/VBiGaPZveK",2022-11-10 17:06:28+00:00,Tweet
5629,"Big Oil is gouging people at the pump, choosing stock buybacks for their buddies on Wall Street over relief for regular Americans. We need my windfall profits clawback to curb this gross profiteering and put money back into your pocket. https://t.co/erIrx2vwYd",2022-11-09 20:02:07+00:00,Tweet
5630,RT @WHCOS: Never underestimate how much Team Biden is underestimated.,2022-11-09 19:13:04+00:00,Tweet
5631,"Guess where the political loyalties will lie when big donors outspend candidates? Citizens count less, and are kept in the dark about donors — not good for America. https://t.co/RpoevMpwYt",2022-11-09 18:34:05+00:00,Tweet
5632,UN SecGen:  “We are on a highway to climate hell with our foot on the accelerator.”,2022-11-09 16:50:22+00:00,Tweet
5633,"The rest of corporate America is not much better.  It has built a massively powerful influence machine around Congress, but has not switched it on to help on climate. Indeed many of its biggest guns are still actively hostile to serious climate legislation.",2022-11-08 16:12:58+00:00,Tweet
5634,"As climate impacts spread, as water supplies are imperiled, as the rate of billion-dollar disasters quadruples, as sea levels and health dangers rise — the fossil fuel industry continues to lie, deny and obstruct. https://t.co/hbuyzz2uNd",2022-11-08 16:12:40+00:00,Tweet
5635,"Here’s what we’re up against. @CocaCola says, “we believe that effective climate solutions will require all of society to be involved including governments, civil society and the private sector,” &amp; then in Congress its @AmeriBev does nothing on climate. The silence is deafening.",2022-11-08 15:43:01+00:00,Tweet
5636,Creatures that feed and water in the wild take a direct hit for human inaction. https://t.co/BAY0r9tY0H,2022-11-08 12:42:42+00:00,Tweet
5637,"Color me skeptical. From my perch in the Senate, the only corporate effort on climate I see is bad effort.  Most trade associations are sitting it out; the behemoth Chamber is against any major bill.  https://t.co/oTI0sJAb84",2022-11-08 01:18:48+00:00,Tweet
5638,RT @SenJackReed: Teaming up w/ @RIFoundation @Jorge_Elorza @SenWhitehouse to deliver funding to help @RIBBABIZ assist more aspiring Black e…,2022-11-07 22:38:34+00:00,Tweet
5639,.@RIBBABIZ launches its new building with cake!   (So pretty I didn’t even have a piece — a surprise to all who know me.) https://t.co/iUwc2WaL13,2022-11-07 22:37:30+00:00,Tweet
5640,"U.S.S. Rhode Island is in the Med, reported by the US Navy:  ""The USS Rhode Island (SSBN 740) has arrived in Gibraltar for a scheduled port visit on November 1, 2022.""",2022-11-07 17:55:25+00:00,Tweet
5641,When things go wrong — photographs from the climate frontiers. Republicans won’t help because fossil fuel money funds the party. https://t.co/iDLDZlPCka,2022-11-07 16:00:44+00:00,Tweet
5642,https://t.co/b2fcQ0G6O5,2022-11-07 13:22:27+00:00,Tweet
5643,And one billion dollars in dark money dropped into Republican Senate races this election bodes ill.  Money talks; dark money demands.,2022-11-07 02:07:20+00:00,Tweet
5644,"Nice idea, but on climate Republicans listen to big donors (Big Oil) not voters. We’re not holding them back; no Republican has gotten on a serious climate bill since Citizens United corrupted politics. https://t.co/KZHefzkzvi",2022-11-07 02:07:01+00:00,Tweet
5645,Tuesday voting will be driven by one billion dollars in dark money for Republican Senate candidates. That’s not democracy. Let’s pass DISCLOSE and stop this corruption.,2022-11-06 19:21:18+00:00,Tweet
5646,"This billionaire-ocracy has to stop. When industries make billions off the donations, it’s worse. And when it’s anonymized so citizens can’t see, it’s worst of all. https://t.co/SQuJJycvxU",2022-11-06 17:34:49+00:00,Tweet
5647,"It was an honor to speak today with WWII veteran Barbara Alderson of Chester County who turns 100 this week. Thank you for your service to our nation!  

https://t.co/pAdTBMpH16",2022-11-11 23:41:13+00:00,Tweet
5648,Happy Veterans Day to all who have served. The American veteran has been the strongest force for good in the history of the world. God bless.,2022-11-11 16:11:07+00:00,Tweet
5649,"Speaking with @seanhannity tonight at 9:15 PM about why @HerschelWalker should win the #GASen race.  

Tune in!",2022-11-11 01:43:17+00:00,Tweet
5650,"Watching Nevada vote count like a hawk.  

Media analysis of make-up of remaining votes is flawed.  

@AdamLaxalt still to receive more rural votes and he is well-positioned to win. https://t.co/c02F2hhEYu",2022-11-10 18:49:13+00:00,Tweet
5651,"Speaking with @JesseBWatters tonight at 7:00 PM on @foxnews about the 2022 elections and the latest on #NVSen, #AZSen and upcoming #GASen runoff.  

Tune in!",2022-11-09 23:47:30+00:00,Tweet
5652,"▶️ Biden Administration will not change course on inflation, crime, or the border.  As to GOP hopes for retaking the White House in 2024 — best bet is 'Run Joe Run.'",2022-11-09 17:00:38+00:00,Tweet
